,activity,appCat.builtin_count,appCat.builtin_sum,appCat.communication_count,appCat.communication_sum,appCat.entertainment_count,appCat.entertainment_sum,appCat.finance_count,appCat.finance_sum,appCat.game_count,appCat.game_sum,appCat.office_count,appCat.office_sum,appCat.other_count,appCat.other_sum,appCat.social_count,appCat.social_sum,appCat.travel_count,appCat.travel_sum,appCat.unknown_count,appCat.unknown_sum,appCat.utilities_count,appCat.utilities_sum,appCat.weather_count,appCat.weather_sum,call,circumplex.arousal,circumplex.valence,holiday,id,mood,screen_count,screen_sum,sms,temperature,week_day_0,week_day_1,week_day_2,week_day_3,week_day_4,week_day_5,week_day_6
2014-04-25 00:00:00.000000000,0.053260869565217375,58.0,201.37400000000005,51.0,979.4879999999999,0.0,0.0,,,,,,,3.0,26.148000000000003,3.0,74.75200000000001,0.0,0.0,0.0,0.0,0.0,0.0,,,6.0,0.3333333333333333,-0.6666666666666666,False,AS14.07,7.0,69.0,1143.484999895096,0.0,17.1,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2014-04-26 00:00:00.000000000,0.018915739069801877,34.0,192.26099999999994,45.0,906.3459999999999,1.0,34.249,,,,,,,5.0,54.540000000000006,12.0,712.188,0.0,0.0,1.0,33.172,0.0,0.0,,,0.0,-0.4,-0.2,True,AS14.07,6.333333333333333,34.0,871.5400016307834,0.0,14.2,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2014-04-27 00:00:00.000000000,0.013407752824023428,42.0,223.608,86.0,1378.167,1.0,1.04,,,,,,,4.0,68.861,5.0,245.432,0.0,0.0,1.0,53.51,0.0,0.0,,,1.0,-0.6,0.4,False,AS14.07,6.666666666666667,76.0,1832.115001678467,1.0,11.6,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2014-04-28 00:00:00.000000000,0.07432255510900018,199.0,1118.8409999999997,196.0,4026.4579999999996,7.0,80.809,,,,,,,7.0,55.477,25.0,722.719,1.0,1.004,11.0,146.273,3.0,7.209999999999999,,,9.0,0.25,0.75,False,AS14.07,7.333333333333333,189.0,4332.358002901076,3.0,13.2,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-04-29 00:00:00.000000000,0.10293869443055136,145.0,835.2690000000001,116.0,2663.225,1.0,5.026,,,1.0,14.065,,,6.0,42.602000000000004,14.0,687.4440000000001,,,3.0,184.86200000000002,,,,,1.0,-2.0,0.0,False,AS14.07,,93.0,2485.008000135421,9.0,13.8,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2014-04-30 00:00:00.000000000,0.02414791881612267,73.0,377.73299999999995,130.0,2375.682999999999,0.0,0.0,,,,,,,1.0,8.033,5.0,178.89999999999998,,,4.0,102.449,,,,,0.0,-2.0,0.5,False,AS14.07,6.0,83.0,1428.7670004367826,,13.1,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2014-05-01 00:00:00.000000000,0.05448062667643291,36.0,197.32699999999997,47.0,972.3499999999999,1.0,3.025,,,,,,,3.0,32.19,6.0,423.394,,,2.0,98.51500000000001,,,,,0.0,-1.6666666666666667,-0.3333333333333333,False,AS14.07,6.0,31.0,881.2810003757471,,13.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2014-05-02 00:00:00.000000000,0.05910464220123313,33.0,159.39499999999998,60.0,864.3789999999999,0.0,0.0,,,,,,,4.0,51.207,11.0,653.038,,,1.0,4.511,,,,,0.0,-0.6,0.6,False,AS14.07,6.75,57.0,1371.8259992599487,,10.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2014-05-03 00:00:00.000000000,0.03977272727272725,23.0,122.03999999999999,19.0,183.77099999999996,1.0,17.447,,,,,,,4.0,37.375,7.0,621.7309999999999,,,,,,,,,1.0,-0.6666666666666666,0.0,False,AS14.07,6.5,20.0,401.0609998703001,,8.4,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2014-05-04 00:00:00.000000000,0.08229166666666671,22.0,106.85,16.0,443.577,2.0,9.182,,,,,,,1.0,9.085,5.0,251.575,,,,,,,,,,-1.0,1.0,False,AS14.07,8.0,16.0,802.1410002708427,,7.9,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2014-05-05 00:00:00.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.5,0.5,False,AS14.07,6.0,,,,12.2,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-02-17 00:00:00.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,AS14.08,,,,4.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-02-18 00:00:00.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,AS14.08,,,,2.0,6.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2014-02-19 00:00:00.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,AS14.08,,,,0.0,7.8,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2014-02-20 00:00:00.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,AS14.08,,,,0.0,8.2,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2014-02-21 00:00:00.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,AS14.08,,,,0.0,7.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2014-02-22 00:00:00.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,AS14.08,,,,0.0,6.6,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2014-02-23 00:00:00.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,AS14.08,,,,0.0,7.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2014-02-24 00:00:00.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,AS14.08,,,,0.0,7.8,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-02-25 00:00:00.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,False,AS14.08,,,,0.0,8.7,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2014-02-26 00:00:00.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,False,AS14.08,,,,0.0,6.7,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2014-02-27 00:00:00.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,False,AS14.08,,,,0.0,4.9,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2014-02-28 00:00:00.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,False,AS14.08,,,,4.0,5.4,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2014-03-01 00:00:00.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,False,AS14.08,,,,0.0,5.9,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2014-03-02 00:00:00.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,False,AS14.08,,,,0.0,6.2,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2014-03-03 00:00:00.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,False,AS14.08,,,,7.0,4.9,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-03-04 00:00:00.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,False,AS14.08,,,,0.0,5.2,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2014-03-05 00:00:00.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.3333333333333333,False,AS14.08,7.0,,,0.0,5.6,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2014-03-06 00:00:00.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,-0.6,0.6,False,AS14.08,7.2,,,13.0,6.5,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2014-03-07 00:00:00.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.6,1.2,False,AS14.08,7.4,,,3.0,7.8,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2014-03-08 00:00:00.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,1.0,False,AS14.08,7.5,,,0.0,8.7,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2014-03-09 00:00:00.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,-1.0,1.2,False,AS14.08,7.75,,,0.0,11.3,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2014-03-10 00:00:00.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,-1.0,0.6,False,AS14.08,8.0,,,4.0,9.8,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-03-11 00:00:00.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.4,0.4,False,AS14.08,7.0,,,3.0,9.3,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2014-03-12 00:00:00.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.6,1.0,False,AS14.08,7.75,,,0.0,8.3,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2014-03-13 00:00:00.000000000,,10.0,45.958999999999996,5.0,105.551,,,,,,,,,5.0,25.85,6.0,200.95100000000002,,,,,1.0,13.062000000000001,,,0.0,0.0,0.6,False,AS14.08,7.25,13.0,424.6190004348755,11.0,7.9,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2014-03-14 00:00:00.000000000,,19.0,95.719,25.0,382.769,,,,,,,,,5.0,42.257999999999996,28.0,861.5070000000001,7.0,182.123,7.0,180.24699999999999,3.0,20.109,,,0.0,-0.2,1.2,False,AS14.08,7.4,40.0,1656.7510011196143,11.0,6.7,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2014-03-15 00:00:00.000000000,,9.0,27.057000000000002,23.0,382.20399999999995,1.0,32.249,,,,,1.0,17.086,6.0,71.725,16.0,581.6880000000001,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,-0.6,0.6,False,AS14.08,7.333333333333333,17.0,764.6860001087196,3.0,9.9,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2014-03-16 00:00:00.000000000,,3.0,11.068,16.0,127.44900000000001,0.0,0.0,,,,,0.0,0.0,8.0,56.275,10.0,469.405,0.0,0.0,0.0,0.0,1.0,11.119000000000002,,,0.0,-1.25,1.25,False,AS14.08,7.0,15.0,697.0709998607638,0.0,10.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2014-03-17 00:00:00.000000000,0.00555555555555555,14.0,56.58400000000001,25.0,416.715,0.0,0.0,,,,,0.0,0.0,10.0,68.395,13.0,630.805,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.2,False,AS14.08,6.5,25.0,676.2540001869202,0.0,10.2,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-03-18 00:00:00.000000000,0.028491361781937872,2.0,5.92,24.0,435.27899999999994,2.0,4.311,,,,,0.0,0.0,7.0,47.137,16.0,403.437,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,-0.2,0.6,False,AS14.08,6.75,20.0,690.8919997215268,0.0,9.3,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2014-03-19 00:00:00.000000000,0.032382359877441674,10.0,49.836999999999996,29.0,352.79600000000005,4.0,26.471,,,,,0.0,0.0,8.0,64.36200000000001,8.0,476.8450000000001,0.0,0.0,0.0,0.0,2.0,18.195999999999998,,,1.0,-0.2,1.0,False,AS14.08,7.0,29.0,1019.8279991149899,0.0,11.3,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2014-03-20 00:00:00.000000000,0.03641172243241531,8.0,22.068,17.0,279.43999999999994,0.0,0.0,,,,,0.0,0.0,7.0,48.01,12.0,448.70099999999996,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,-0.2,0.8,False,AS14.08,7.0,25.0,630.6749994754791,1.0,12.9,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2014-03-21 00:00:00.000000000,0.008942302364652674,8.0,33.214999999999996,47.0,740.23,0.0,0.0,,,,,0.0,0.0,7.0,52.181,43.0,882.3039999999997,0.0,0.0,0.0,0.0,3.0,48.315999999999995,,,0.0,-0.4,0.6,False,AS14.08,7.25,56.0,1729.7429997920988,4.0,7.8,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2014-03-22 00:00:00.000000000,0.022231454452349513,3.0,10.557000000000002,24.0,251.199,0.0,0.0,,,,,0.0,0.0,7.0,43.157000000000004,12.0,452.75699999999995,1.0,89.93799999999999,0.0,0.0,1.0,16.075,,,0.0,-0.4,0.8,False,AS14.08,6.75,20.0,656.6230003833767,0.0,6.6,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2014-03-23 00:00:00.000000000,0.04218482538831056,17.0,86.19899999999998,16.0,372.317,0.0,0.0,,,,,0.0,0.0,8.0,66.63600000000001,21.0,639.5270000000002,7.0,187.96599999999998,0.0,0.0,3.0,36.166999999999994,,,2.0,-0.2,0.8,False,AS14.08,7.2,36.0,982.0260002613071,0.0,5.2,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2014-03-24 00:00:00.000000000,0.025495213317559974,6.0,14.427,11.0,194.05499999999998,0.0,0.0,,,,,0.0,0.0,7.0,52.022999999999996,36.0,949.6950000000002,0.0,0.0,0.0,0.0,2.0,11.062999999999999,,,0.0,-0.8,1.0,False,AS14.08,6.8,30.0,924.7309999465947,0.0,5.6,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-03-25 00:00:00.000000000,0.01689766184251478,3.0,13.602,14.0,69.815,1.0,7.1610000000000005,,,,,0.0,0.0,8.0,46.936,17.0,441.331,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,-0.6,1.0,False,AS14.08,7.2,26.0,726.2829999923707,1.0,4.8,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2014-03-26 00:00:00.000000000,0.05000946230454429,25.0,115.05900000000001,54.0,895.0110000000001,0.0,0.0,,,,,0.0,0.0,6.0,45.978,14.0,413.67400000000004,0.0,0.0,0.0,0.0,1.0,11.029000000000002,,,0.0,-0.25,0.5,False,AS14.08,7.0,48.0,1433.1120009422305,5.0,4.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2014-03-27 00:00:00.000000000,0.08701150136063529,23.0,97.522,36.0,460.281,0.0,0.0,,,,,0.0,0.0,7.0,56.986999999999995,21.0,519.936,0.0,0.0,0.0,0.0,2.0,24.05,,,0.0,0.0,0.5,False,AS14.08,7.666666666666667,35.0,652.2440001964571,6.0,8.6,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2014-03-28 00:00:00.000000000,0.016559762046113646,29.0,110.81900000000003,45.0,714.3500000000003,0.0,0.0,,,,,0.0,0.0,7.0,52.028,23.0,706.4010000000002,0.0,0.0,10.0,167.53400000000005,0.0,0.0,,,1.0,-0.25,0.5,False,AS14.08,7.0,56.0,1544.6070001125336,12.0,11.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2014-03-29 00:00:00.000000000,0.02494412062743703,5.0,17.172,24.0,536.1679999999999,3.0,4.852,,,,,0.0,0.0,9.0,61.195,13.0,445.50100000000003,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,-0.16666666666666666,1.0,False,AS14.08,7.6,22.0,749.7480006217951,2.0,11.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2014-03-30 00:00:00.000000000,0.0265224271661077,2.0,9.926,24.0,218.915,0.0,0.0,,,,,0.0,0.0,6.0,43.081999999999994,10.0,506.55500000000006,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.6,False,AS14.08,7.25,19.0,623.921998977661,0.0,12.3,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2014-03-31 00:00:00.000000000,0.0637330528284245,1.0,3.048,54.0,818.5519999999999,3.0,20.184,,,,,0.0,0.0,6.0,50.666,22.0,457.4219999999998,0.0,0.0,0.0,0.0,1.0,14.035,,,0.0,0.0,1.2,False,AS14.08,7.6,39.0,1481.472999572754,0.0,14.7,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-04-01 00:00:00.000000000,0.062353854585312354,8.0,28.205,37.0,764.719,8.0,92.10499999999999,,,,,0.0,0.0,9.0,59.789,13.0,544.0219999999999,0.0,0.0,0.0,0.0,1.0,3.005,,,0.0,-1.0,1.0,False,AS14.08,7.2,28.0,815.9290006160741,0.0,12.7,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2014-04-02 00:00:00.000000000,0.008289547359385427,1.0,4.0280000000000005,18.0,309.781,1.0,19.154,,,,,0.0,0.0,9.0,51.733999999999995,11.0,208.186,0.0,0.0,0.0,0.0,1.0,20.146,,,0.0,-0.4,0.8,False,AS14.08,7.0,16.0,502.70900058746327,0.0,13.7,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2014-04-03 00:00:00.000000000,0.06262735892587507,10.0,36.467000000000006,74.0,1073.159,0.0,0.0,,,,,0.0,0.0,15.0,107.15799999999999,26.0,517.3810000000001,0.0,0.0,0.0,0.0,3.0,50.577,,,0.0,0.0,1.3333333333333333,False,AS14.08,7.0,60.0,1037.4239988327026,0.0,15.2,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2014-04-04 00:00:00.000000000,0.031123972587273636,12.0,39.92,21.0,261.55100000000004,0.0,0.0,,,,,0.0,0.0,6.0,34.475,27.0,708.9050000000001,0.0,0.0,0.0,0.0,1.0,9.065,,,2.0,0.25,1.25,False,AS14.08,7.5,31.0,687.4780011177063,0.0,13.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2014-04-05 00:00:00.000000000,0.05056329529056806,4.0,8.64,30.0,507.8109999999999,0.0,0.0,,,,,0.0,0.0,7.0,46.662,21.0,633.5210000000001,0.0,0.0,0.0,0.0,2.0,17.057,,,0.0,0.2,1.2,False,AS14.08,7.4,26.0,840.6389999389648,0.0,11.9,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2014-04-06 00:00:00.000000000,0.007280235288804587,3.0,9.164,18.0,203.10999999999999,2.0,11.032,,,,,0.0,0.0,5.0,34.396,18.0,532.817,0.0,0.0,0.0,0.0,1.0,11.055,,,0.0,0.0,1.25,False,AS14.08,7.6,17.0,641.9310004711151,0.0,13.1,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2014-04-07 00:00:00.000000000,0.08572834370862982,29.0,144.69200000000004,57.0,731.8699999999999,1.0,6.068,,,,,0.0,0.0,13.0,69.48,43.0,1010.6840000000001,0.0,0.0,1.0,7.028,0.0,0.0,,,1.0,0.0,1.0,False,AS14.08,7.0,72.0,1592.5179989337921,6.0,15.6,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-04-08 00:00:00.000000000,0.05814829222796918,22.0,67.864,64.0,1111.585,1.0,21.155,,,,,0.0,0.0,8.0,56.654,42.0,1078.93,0.0,0.0,0.0,0.0,2.0,31.197,,,0.0,-0.25,0.5,False,AS14.08,6.5,64.0,1852.9430010318752,0.0,9.1,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2014-04-09 00:00:00.000000000,0.018875770693952514,8.0,52.524,28.0,443.5,0.0,0.0,,,,,0.0,0.0,3.0,29.208999999999996,16.0,519.7489999999999,0.0,0.0,0.0,0.0,1.0,6.016,,,0.0,0.25,0.5,False,AS14.08,7.0,31.0,1378.8210000991817,0.0,10.7,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2014-04-10 00:00:00.000000000,0.1409530487420373,18.0,59.181000000000004,71.0,1110.4099999999999,0.0,0.0,,,,,0.0,0.0,4.0,28.290999999999997,55.0,877.2730000000001,0.0,0.0,0.0,0.0,3.0,47.583,,,0.0,1.2,1.4,False,AS14.08,7.6,70.0,1779.6029996871944,0.0,12.1,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2014-04-11 00:00:00.000000000,0.0741355491619204,16.0,51.943999999999996,31.0,452.74799999999993,2.0,32.147,,,,,0.0,0.0,10.0,48.116,31.0,990.3209999999998,0.0,0.0,0.0,0.0,1.0,3.01,,,1.0,0.6,1.0,False,AS14.08,7.6,38.0,1210.5650005340576,0.0,11.3,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2014-04-12 00:00:00.000000000,0.025027439155129103,0.0,0.0,14.0,136.469,0.0,0.0,,,,,0.0,0.0,9.0,48.556,13.0,311.93499999999995,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.8,False,AS14.08,7.0,22.0,555.496999979019,0.0,9.9,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2014-04-13 00:00:00.000000000,0.004827095791619072,3.0,8.147,34.0,538.8040000000001,2.0,4.579,,,,,0.0,0.0,6.0,44.905,23.0,462.30899999999997,0.0,0.0,0.0,0.0,1.0,5.043,,,0.0,0.0,1.2,False,AS14.08,7.6,32.0,691.9860000610348,0.0,10.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2014-04-14 00:00:00.000000000,0.047926823238404005,26.0,89.016,44.0,846.2410000000002,0.0,0.0,,,,,0.0,0.0,11.0,62.184000000000005,29.0,695.5109999999999,0.0,0.0,0.0,0.0,4.0,31.393,,,0.0,0.2,0.6,False,AS14.08,7.0,52.0,1424.9880006313342,0.0,8.9,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-04-15 00:00:00.000000000,0.017457180500658743,12.0,60.985,27.0,196.49299999999997,0.0,0.0,,,,,0.0,0.0,7.0,54.181,17.0,711.717,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,-0.8,0.6,False,AS14.08,6.75,31.0,987.4049992561338,0.0,7.2,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2014-04-16 00:00:00.000000000,0.05173107890499194,20.0,55.747,26.0,399.552,2.0,22.458,,,,,0.0,0.0,7.0,45.32899999999999,16.0,414.22799999999995,0.0,0.0,0.0,0.0,5.0,33.39,,,0.0,-0.6,0.8,False,AS14.08,7.0,29.0,763.1039998531346,0.0,7.4,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2014-04-17 00:00:00.000000000,0.06474121685287379,14.0,51.584,51.0,739.432,2.0,7.087999999999999,,,,,0.0,0.0,7.0,53.48400000000001,28.0,676.2250000000001,5.0,136.866,0.0,0.0,1.0,3.0380000000000003,,,0.0,-1.0,0.8,False,AS14.08,6.5,40.0,1240.925999641418,0.0,10.9,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2014-04-18 00:00:00.000000000,0.033058304382917486,4.0,8.937,17.0,178.03300000000002,0.0,0.0,,,,,0.0,0.0,8.0,67.792,13.0,431.793,,,0.0,0.0,0.0,0.0,,,0.0,-0.4,0.6,False,AS14.08,6.666666666666667,21.0,655.9479994773859,0.0,8.6,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2014-04-19 00:00:00.000000000,0.01751026660582753,19.0,78.72800000000001,18.0,323.87199999999996,2.0,38.287,,,,,0.0,0.0,8.0,46.93299999999999,22.0,630.584,,,1.0,22.302,1.0,7.023,,,0.0,1.4,1.2,False,AS14.08,7.8,25.0,812.3119990825653,0.0,11.2,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2014-04-20 00:00:00.000000000,0.004899344795389425,6.0,28.828000000000007,10.0,85.042,2.0,31.444000000000003,,,,,0.0,0.0,5.0,36.373000000000005,22.0,931.4069999999999,,,1.0,17.156,1.0,15.074000000000002,,,0.0,-1.2,0.8,True,AS14.08,6.75,20.0,863.9159996509553,0.0,15.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2014-04-21 00:00:00.000000000,0.029294959666751913,12.0,49.096000000000004,11.0,313.37399999999997,0.0,0.0,,,,,1.0,5.032,5.0,31.308,30.0,721.6879999999999,,,0.0,0.0,1.0,6.026,,,0.0,-1.0,0.6,True,AS14.08,6.75,20.0,695.7929995059969,0.0,12.4,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-04-22 00:00:00.000000000,0.04579993786050089,6.0,19.13,29.0,505.9039999999998,1.0,21.094,,,,,,,7.0,46.998,20.0,568.4309999999999,,,0.0,0.0,0.0,0.0,,,0.0,-0.6,0.4,False,AS14.08,6.25,29.0,1109.7189996242525,0.0,12.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2014-04-23 00:00:00.000000000,0.06776469208373005,10.0,40.513999999999996,52.0,793.7630000000003,0.0,0.0,,,,,,,7.0,51.104,17.0,435.9239999999999,,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.4,False,AS14.08,6.5,44.0,917.3580005168916,0.0,13.4,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2014-04-24 00:00:00.000000000,0.08183648892653911,7.0,26.485999999999997,44.0,680.1700000000001,2.0,28.229,,,,,,,10.0,50.423,11.0,374.65500000000003,,,0.0,0.0,0.0,0.0,,,0.0,0.3333333333333333,1.0,False,AS14.08,7.5,34.0,999.6639995574949,0.0,13.6,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2014-04-25 00:00:00.000000000,0.028321012544802848,11.0,32.31699999999999,26.0,663.649,0.0,0.0,,,,,,,6.0,51.705,19.0,609.9739999999998,,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.8,False,AS14.08,6.6,16.0,428.4510004520416,0.0,17.1,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2014-04-26 00:00:00.000000000,0.025679347826086985,10.0,70.357,8.0,156.572,0.0,0.0,,,,,,,5.0,29.159000000000002,7.0,237.62399999999997,,,0.0,0.0,0.0,0.0,,,0.0,-0.5,0.25,True,AS14.08,6.333333333333333,19.0,702.6440005302428,0.0,14.2,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2014-04-27 00:00:00.000000000,0.00542983716475096,6.0,24.717999999999996,12.0,138.29700000000003,0.0,0.0,,,,,,,4.0,34.178000000000004,11.0,480.70099999999996,,,0.0,0.0,0.0,0.0,,,0.0,-0.8333333333333334,0.6666666666666666,False,AS14.08,6.5,10.0,394.927999973297,3.0,11.6,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2014-04-28 00:00:00.000000000,0.02225241545893721,4.0,7.986000000000001,14.0,122.74300000000001,0.0,0.0,,,,,,,6.0,45.431,10.0,461.7759999999999,,,0.0,0.0,0.0,0.0,,,0.0,-0.8,0.6,False,AS14.08,7.0,17.0,703.6320002079009,,13.2,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-04-29 00:00:00.000000000,0.030996148459383758,7.0,21.515,41.0,691.552,2.0,61.435,,,,,,,4.0,39.375,12.0,694.2059999999999,,,0.0,0.0,0.0,0.0,,,0.0,-0.25,0.25,False,AS14.08,7.0,27.0,955.6940000057222,,13.8,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2014-04-30 00:00:00.000000000,0.034825039929764996,9.0,38.78099999999999,29.0,401.6880000000001,2.0,30.129999999999995,,,,,,,5.0,38.314,18.0,523.0989999999999,,,0.0,0.0,0.0,0.0,,,0.0,-0.5,1.0,False,AS14.08,7.0,23.0,1098.4199988842008,,13.1,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2014-05-01 00:00:00.000000000,0.03731409855296445,5.0,36.788,24.0,505.63700000000006,4.0,9.205,,,,,,,6.0,57.046,10.0,442.89699999999993,,,0.0,0.0,1.0,3.0039999999999996,,,0.0,0.4,0.8,False,AS14.08,7.5,21.0,892.4250004291539,,13.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2014-05-02 00:00:00.000000000,0.0946898496240601,6.0,29.822,20.0,157.96099999999998,1.0,29.418000000000003,,,,,,,5.0,45.739999999999995,11.0,436.49399999999997,,,0.0,0.0,1.0,3.1719999999999997,,,0.0,-0.4,1.0,False,AS14.08,7.2,14.0,549.2110004425045,,10.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
