"","prop_id","srch_id","date_time","site_id","visitor_location_country_id","visitor_hist_starrating","visitor_hist_adr_usd","prop_country_id","prop_starrating","prop_review_score","prop_brand_bool","prop_location_score1","prop_location_score2","prop_log_historical_price","position","price_usd","promotion_flag","srch_destination_id","srch_length_of_stay","srch_booking_window","srch_adults_count","srch_children_count","srch_room_count","srch_saturday_night_bool","srch_query_affinity_score","orig_destination_distance","random_bool","comp1_rate","comp1_inv","comp1_rate_percent_diff","comp2_rate","comp2_inv","comp2_rate_percent_diff","comp3_rate","comp3_inv","comp3_rate_percent_diff","comp4_rate","comp4_inv","comp4_rate_percent_diff","comp5_rate","comp5_inv","comp5_rate_percent_diff","comp6_rate","comp6_inv","comp6_rate_percent_diff","comp7_rate","comp7_inv","comp7_rate_percent_diff","comp8_rate","comp8_inv","comp8_rate_percent_diff","click_bool","gross_bookings_usd","booking_bool","min_date","max_date","avg_hist_starrating","avg_hist_adr_usd","nr_searches","avg_prop_starrating","avg_prop_review_score","avg_prop_location_score1","avg_prop_location_score2","avg_prop_log_historical_price","avg_price_usd","avg_srch_query_affinity_score","std_prop_starrating","std_prop_review_score","std_prop_location_score1","std_prop_location_score2","std_prop_log_historical_price","std_price_usd","std_srch_query_affinity_score","median_prop_starrating","median_prop_review_score","median_prop_location_score1","median_prop_location_score2","median_prop_log_historical_price","median_price_usd","median_srch_query_affinity_score","click_prob","book_prob","day","month","site_id_exp","visitor_location_country_id_exp","prop_country_id_exp","prop_id_exp","prop_starrating_exp","prop_review_score_exp","srch_destination_id_exp","srch_length_of_stay_exp","srch_adults_count_exp","srch_room_count_exp","day_exp","month_exp","pos_exp","price_diff","stars_diff","price_usd_norm_by_srch_id","price_usd_norm_by_prop_country_id","price_usd_norm_by_prop_id","prop_starrating_norm_by_srch_id","prop_starrating_norm_by_prop_country_id","prop_starrating_norm_by_prop_id","prop_location_score1_norm_by_srch_id","prop_location_score1_norm_by_prop_country_id","prop_location_score1_norm_by_prop_id","prop_review_score_norm_by_srch_id","prop_review_score_norm_by_prop_country_id","prop_review_score_norm_by_prop_id","prop_log_historical_price_norm_by_srch_id","prop_log_historical_price_norm_by_prop_country_id","prop_log_historical_price_norm_by_prop_id","comp_rate","comp_inv","comp_rate_percent_diff"
"1918",25660,239410,2012-12-11,5,219,3,126.84,219,3,2.5,1,2.08,0.0239,5.02,18,95,0,6292,2,0,1,0,1,0,-1,204.86,0,-1,-1,-1,-1,-1,-1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,0,2012-12-11,2012-12-11,3,126.84,1,3,2.5,2.08,0.0239,5.02,95,-1,-1,-1,-1,-1,-1,-1,-1,3,2.5,2.08,0.0239,5.02,95,-1,0,0,"dinsdag",12,0,0,0,0,0,0,0,0,0,0,0,0,-1,31.84,0,1,0.000302797530447089,1,1,0.6,1,1,0.348408710217755,1,1,-1,1,1,0.808373590982287,1,0,0,-1
"9017",126462,2627,2013-06-17,14,100,-1,-1,219,4,4.5,1,5.7,0.3556,0,12,413.31,0,24700,4,94,2,0,1,1,-1,341.91,1,0,0,15,0,0,-1,-1,-1,-1,-1,-1,-1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,0,2013-06-17,2013-06-17,-1,-1,1,4,4.5,5.7,0.3556,0,413.31,-1,-1,-1,-1,-1,-1,-1,-1,4,4.5,5.7,0.3556,0,413.31,-1,0,0,"maandag",6,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,1,0.00131736049799038,1,1,0.8,1,1,0.954773869346734,1,1,-1,1,-1,0,-1,0,0,15
"7835",109846,3645,2013-01-19,5,50,-1,-1,219,3,4,1,2.4,0.1008,5.01,20,144,0,26172,1,19,4,0,1,1,-1,3161.41,0,-1,-1,-1,0,0,-1,0,0,-1,-1,-1,-1,0,0,-1,-1,-1,-1,-1,-1,-1,0,0,-1,0,-1,0,2013-01-19,2013-01-19,-1,-1,1,3,4,2.4,0.1008,5.01,144,-1,-1,-1,-1,-1,-1,-1,-1,3,4,2.4,0.1008,5.01,144,-1,0,0,"zaterdag",1,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,1,0.000458977309309271,1,1,0.6,1,1,0.402010050251256,1,1,-1,1,1,0.806763285024155,1,0,0,-1
"24",426,46312,2012-12-16,18,129,-1,-1,99,2,4,0,3.3,0.0748,4.26,13,65.81,0,3218,2,50,2,1,1,0,-1,819.39,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,0,2012-12-16,2012-12-16,-1,-1,1,2,4,3.3,0.0748,4.26,65.81,-1,-1,-1,-1,-1,-1,-1,-1,2,4,3.3,0.0748,4.26,65.81,-1,0,0,"zondag",12,17.1041968162084,17.1270718232044,17.6787564766839,0,16.8229260935143,16.572624028691,0,17.3585337915235,16.6731552738796,16.9959951942331,16.8705609027547,17.1237363526082,-1,-1,-1,1,0.0527323717948718,1,1,0.4,1,1,0.525477707006369,1,1,0.8,1,1,0.685990338164251,1,0,0,-1
"7386",103625,63808,2013-04-26,24,216,-1,-1,70,4,4.5,1,1.39,0.0106,4.85,21,97.6,0,3116,1,3,1,0,1,0,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,-1,0,0,-1,0,0,-1,-1,-1,-1,0,-1,0,2013-04-26,2013-04-26,-1,-1,1,4,4.5,1.39,0.0091,4.84666666666667,88.4433333333333,-1,0,0,0,0.00259807621135332,0.00577350269189613,11.1687794021251,-1,4,4.5,1.39,0.0106,4.85,91.73,-1,0,0,"vrijdag",4,0,0,0,0,0,0,0,0,0,0,0,0,20,-1,-1,1,0.176173285198556,1,1,0.8,1,1,0.26078799249531,1,1,0.9,1,1,0.780998389694042,1,0,0,-1
"377",5090,308777,2013-03-03,5,219,-1,-1,219,4,4,1,4.77,0.4623,5.33,32,181,1,20319,8,76,2,0,1,0,-1,3034.01,1,-1,-1,-1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,0,7,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,0,2013-03-03,2013-03-03,-1,-1,1,4,4,4.77,0.4623,5.33,149.65,-1,0,0,0,0,0,44.3355951803965,-1,4,4,4.77,0.4623,5.33,149.65,-1,0,0,"zondag",3,0,0,0,0,16.8286576168929,16.5690376569038,0,17.3665521191294,16.68854685378,16.9979975971165,16.8722203783604,17.1217145167812,-1,-1,-1,1,0.000576908979062348,1,1,0.8,1,1,0.798994974874372,1,1,-1,1,1,0.85829307568438,1,-1,0,7
"4790",66541,152806,2013-03-18,5,219,-1,-1,219,4,4.5,1,2.94,0.1612,5.41,12,209,0,6592,1,25,2,0,1,1,-1,599.7,1,-1,-1,-1,0,0,-1,0,0,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,0,0,-1,0,-1,0,2013-03-18,2013-03-18,-1,-1,1,4,4.5,2.94,0.09925,5.415,158,-1,0,0,0,0.0876105301890132,0.00707106781186532,72.1248916810278,-1,4,4.5,2.94,0.09925,5.415,158,-1,0,0,"maandag",3,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,1,0.000666154566983595,1,1,0.8,1,1,0.492462311557789,1,1,-1,1,1,0.871175523349436,0.998154981549816,0,1,-1
"6522",90730,220936,2012-12-23,12,99,-1,-1,219,4,4,0,5.66,0.107,5.87,2,247.96,1,4562,7,121,2,0,1,0,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,0,2012-12-23,2012-12-23,-1,-1,1,4,4,5.66,0.11652,4.724,214.408,-1,0,0,0,0.013035796868623,2.64089568139296,45.3152724806991,-1,4,4,5.66,0.107,5.9,226,-1,0,0,"zondag",12,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,1,0.000790333427891159,0.96859375,1,0.8,1,1,0.948073701842546,1,1,-1,1,1,0.94524959742351,0.989881956155143,0,0,-1
"9731",137209,133159,2013-06-16,5,219,-1,-1,219,4,4.5,1,2.08,-1,0,13,206,1,17176,1,5,2,0,1,1,-1,682.98,0,-1,-1,-1,0,0,-1,0,0,11,-1,-1,-1,0,0,-1,-1,-1,-1,-1,-1,-1,0,0,-1,0,-1,0,2013-06-16,2013-06-16,-1,-1,1,4,4.5,2.08,-1,0,206,-1,-1,-1,-1,-1,-1,-1,-1,4,4.5,2.08,-1,0,206,-1,0,0,"zondag",6,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,1,0.000656592539706318,1,1,0.8,1,1,0.348408710217755,1,1,-1,1,-1,0,-1,0,0,11
"8062",113274,155043,2012-11-30,5,223,-1,-1,60,5,4.5,0,5.67,0.041,5.3,18,108,0,28150,2,14,2,0,1,1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,-1,-1,-1,-1,1,0,31,-1,-1,-1,0,-1,0,2012-11-30,2012-11-30,-1,-1,1,5,4.5,5.67,0.041,5.3,108,-1,-1,-1,-1,-1,-1,-1,-1,5,4.5,5.67,0.041,5.3,108,-1,0,0,"vrijdag",11,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,1,0.006189111747851,1,1,1,1,1,0.952941176470588,1,1,0.9,1,1,0.889261744966443,1,1,0,31
"3568",48629,44526,2013-03-12,5,219,-1,-1,59,4,4.5,0,2.48,0.0827,5.9,12,195,1,11205,4,65,2,1,1,1,-1,1283.07,1,-1,-1,-1,0,0,-1,-1,-1,-1,-1,-1,-1,1,0,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,0,2013-03-12,2013-03-12,-1,-1,1,4,4.5,2.48,0.0827,5.9,195,-1,-1,-1,-1,-1,-1,-1,-1,4,4.5,2.48,0.0827,5.9,195,-1,0,0,"dinsdag",3,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,1,0.0954011741682975,1,1,0.8,1,1,0.49402390438247,1,1,-1,1,1,0.950080515297907,1,1,0,4
"8753",122663,182954,2012-12-31,5,80,-1,-1,80,3,4,0,3.37,0.0225,5.18,21,200,0,6726,1,2,1,0,1,0,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,0,2012-12-31,2012-12-31,-1,-1,2,3,4,3.37,0.0225,5.18,200,-1,-1,-1,-1,-1,-1,-1,-1,3,4,3.37,0.0225,5.18,200,-1,0,0,"maandag",12,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,1,0.222469410456062,1,1,0.6,1,1,0.913279132791328,1,1,0.888888888888889,1,0.977358490566038,0.834138486312399,1,0,0,-1
"7600",106484,177151,2013-05-12,5,219,-1,-1,219,3,3.5,1,4.23,0.0299,4.79,28,154,0,21808,2,19,2,0,1,1,-1,1236.51,0,-1,-1,-1,0,0,-1,0,0,-1,-1,-1,-1,0,0,-1,-1,-1,-1,-1,-1,-1,0,0,-1,0,-1,0,2013-05-12,2013-05-12,-1,-1,1,3,3.5,4.23,0.0845,4.75,117.5,-1,0,0,0,0.077216060505571,0.0565685424949239,51.618795026618,-1,3,3.5,4.23,0.0845,4.75,117.5,-1,0,0,"zondag",5,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,1,0.000490850733566859,1,1,0.6,1,1,0.708542713567839,1,1,-1,1,1,0.77133655394525,1,0,0,-1
"9486",133502,108296,2013-06-08,5,219,-1,-1,219,3,3,1,0,-1,0,17,95,0,1000,2,0,2,0,1,1,-1,236.44,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,0,2013-06-08,2013-06-08,-1,-1,1,3,3,0,-1,0,95,-1,-1,-1,-1,-1,-1,-1,-1,3,3,0,-1,0,95,-1,0,0,"zaterdag",6,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,1,0.000302797530447089,1,1,0.6,1,-1,0,-1,1,-1,1,-1,0,-1,0,0,-1
"1442",19754,327358,2013-06-30,5,219,-1,-1,219,3,3,1,2.64,0.0113,0,37,91,0,26458,2,4,1,0,1,1,-11.3721,-1,1,-1,-1,-1,0,0,-1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,-1,0,-1,0,2013-06-30,2013-06-30,-1,-1,1,3,3,2.64,0.0113,0,91,-11.3721,-1,-1,-1,-1,-1,-1,-1,3,3,2.64,0.0113,0,91,-11.3721,0,0,"zondag",6,0,0,0,0,16.8250377073906,0,0,0,0,0,16.8705609027547,0,-1,-1,-1,1,0.000290048160744053,1,1,0.6,1,1,0.442211055276382,1,1,-1,1,-1,0,-1,0,0,-1
"1781",24006,134355,2013-04-18,5,41,-1,-1,93,4,4,0,4.11,0.1308,4.61,19,73,1,10212,2,10,2,0,1,0,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,0,2013-04-18,2013-04-18,-1,-1,1,4,4,4.11,0.1308,4.61,73,-1,-1,-1,-1,-1,-1,-1,-1,4,4,4.11,0.1308,4.61,73,-1,0,0,"donderdag",4,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,-1
"4939",68420,303887,2013-02-02,5,219,-1,-1,219,3,3.5,0,3.04,0.0512,4.94,10,32,1,8192,2,165,2,0,1,0,-1,1068.54,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,0,2013-02-02,2013-02-02,-1,-1,1,3,3.5,3.04,0.0512,4.9425,49.505,-1,0,0,0,0,0.00499999999999989,24.5105439896112,-1,3,3.5,3.04,0.0512,4.94,41.01,-1,0,0,"zaterdag",2,0,0,0,0,0,0,0,0,0,0,0,0,2,-1,-1,1,0.000101994957624282,0.380952380952381,1,0.6,1,1,0.509212730318258,1,1,-1,1,1,0.79549114331723,0.997979797979798,0,0,-1
"5275",73210,21449,2012-11-26,5,39,-1,-1,98,4,4,0,3.14,-1,5.13,20,96,1,19805,1,19,1,0,1,1,-1,-1,1,-1,-1,-1,0,0,-1,1,0,95,0,0,-1,1,0,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,0,2012-11-26,2012-11-26,-1,-1,1,4,4,3.14,-1,5.13,96,-1,-1,-1,-1,-1,-1,-1,-1,4,4,3.14,-1,5.13,96,-1,0,0,"maandag",11,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,1,8.12319433447811e-06,1,1,0.8,1,1,0.577205882352941,1,1,0.8,1,1,0.826086956521739,1,2,0,50.5
"4368",60462,100260,2013-02-26,5,219,2.78,142.7,219,0,1.5,1,2.08,0.1556,4.49,10,59,0,9417,1,0,1,1,1,0,-1,1426.4,0,-1,-1,-1,1,0,12,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,0,12,0,-1,0,2013-02-26,2013-02-26,2.78,142.7,1,0,1.5,2.08,0.1556,4.49,59,-1,-1,-1,-1,-1,-1,-1,-1,0,1.5,2.08,0.1556,4.49,59,-1,0,0,"dinsdag",2,0,0,0,0,0,0,0,0,0,0,0,0,-1,83.7,2.78,1,0.000188053203119771,1,-1,0,-1,1,0.348408710217755,1,1,-1,1,1,0.723027375201288,1,2,0,12
"7492",105139,181917,2013-06-11,14,100,-1,-1,219,3,4,1,2.2,0.2193,0,1,139.37,0,1800,3,73,2,0,1,1,-1,551.56,1,-1,-1,-1,0,0,-1,-1,-1,-1,-1,-1,-1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,0,2013-06-11,2013-06-11,-1,-1,1,3,4,2.2,0.2193,0,139.37,-1,-1,-1,-1,-1,-1,-1,-1,3,4,2.2,0.2193,0,139.37,-1,0,0,"dinsdag",6,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,1,0.000444219913878008,1,1,0.6,1,1,0.368509212730318,1,1,-1,1,-1,0,-1,0,0,-1
"3513",47818,205778,2013-05-10,14,100,-1,-1,100,3,4.5,1,1.39,0.0147,5.18,7,114.85,0,11280,1,1,2,0,1,1,-16.8422,125.19,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,0,24,-1,-1,-1,-1,-1,-1,1,0,25,0,-1,0,2013-05-10,2013-05-10,-1,-1,1,3,4.5,1.39,0.0147,5.18,114.85,-16.8422,-1,-1,-1,-1,-1,-1,-1,3,4.5,1.39,0.0147,5.18,114.85,-16.8422,0,0,"vrijdag",5,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,1,0.215264371263097,1,1,0.6,1,1,0.274703557312253,1,1,0.9,1,1,0.834138486312399,1,2,0,24.5
"8280",115911,111558,2013-01-30,5,219,-1,-1,219,4,5,1,2.71,0.0056,5.47,2,162,0,8347,4,117,2,3,1,0,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,0,2013-01-30,2013-01-30,-1,-1,1,4,5,2.71,0.0056,5.47,162,-1,-1,-1,-1,-1,-1,-1,-1,4,5,2.71,0.0056,5.47,162,-1,0,0,"woensdag",1,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,1,0.00051634947297293,1,1,0.8,1,1,0.45393634840871,1,1,-1,1,1,0.880837359098229,1,0,0,-1
"930",12811,236709,2013-01-28,5,219,-1,-1,55,3,4.5,0,5.28,0.0506,5.35,37,97,0,24752,1,44,2,0,1,0,-51.5917,3031.82,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,0,2013-01-28,2013-01-28,-1,-1,1,3,4.5,5.28,0.0506,5.35,97,-51.5917,-1,-1,-1,-1,-1,-1,-1,3,4.5,5.28,0.0506,5.35,97,-51.5917,0,0,"maandag",1,0,0,0,0,16.8220211161388,0,0,0,16.6767768220914,17.0096115338406,16.8791901759044,17.1205014152851,-1,-1,-1,1,0.0643662906436629,1,1,0.6,1,1,0.926315789473684,1,1,-1,1,1,0.861513687600644,1,0,0,-1
"4149",57114,85574,2013-01-28,5,219,-1,-1,219,4,4.5,1,3.18,0.019,5.65,30,254,1,15307,2,165,2,0,1,1,-1,1607.39,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,0,2013-01-28,2013-01-28,-1,-1,1,4,4.5,3.18,0.019,5.65,254,-1,-1,-1,-1,-1,-1,-1,-1,4,4.5,3.18,0.019,5.65,254,-1,0,0,"maandag",1,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,1,0.000809584976142742,1,1,0.8,1,1,0.532663316582915,1,1,-1,1,1,0.909822866344606,1,0,0,-1
"2715",37107,160131,2013-01-28,5,219,-1,-1,219,2,3.5,1,2.4,0.2912,4.87,18,110,0,26815,3,18,2,2,1,1,-1,720.24,0,-1,-1,-1,0,0,-1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,5,0,-1,0,2013-01-28,2013-01-28,-1,-1,1,2,3.5,2.4,0.2912,4.87,110,-1,-1,-1,-1,-1,-1,-1,-1,2,3.5,2.4,0.2912,4.87,110,-1,0,0,"maandag",1,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,1,0.000350607666833471,1,1,0.4,1,1,0.402010050251256,1,1,-1,1,1,0.784219001610306,1,-1,0,5
"327",4372,11856,2012-11-24,14,100,-1,-1,100,3,3,1,2.48,0.0426,4.89,7,127.91,1,7683,5,35,2,0,1,0,-1,-1,0,-1,-1,-1,0,0,-1,-1,-1,-1,-1,-1,-1,0,0,-1,-1,-1,-1,-1,-1,-1,0,0,-1,0,-1,0,2012-11-24,2012-11-24,-1,-1,1,3,3,2.48,0.0426,4.89,127.91,-1,-1,-1,-1,-1,-1,-1,-1,3,3,2.48,0.0426,4.89,127.91,-1,0,0,"zaterdag",11,17.0738060781476,0,0,0,16.8184012066365,16.569635385535,0,17.3516609392898,16.6862833861476,17.0016019223068,16.8715565881182,17.1269712899313,-1,-1,-1,1,0.23974284482597,1,1,0.6,1,1,0.490118577075099,1,1,0.6,1,1,0.78743961352657,1,0,0,-1
"4223",58167,247503,2012-12-18,5,219,-1,-1,219,4,4.5,0,3.53,0.3415,5.02,1,89,0,24403,1,3,2,2,1,1,-23.7274,330.71,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,-1,0,-1,0,2012-12-18,2012-12-18,-1,-1,1,4,4.5,3.53,0.3415,5.02,89,-23.7274,-1,-1,-1,-1,-1,-1,-1,4,4.5,3.53,0.3415,5.02,89,-23.7274,0,0,"dinsdag",12,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,1,0.000283673475892536,1,1,0.8,1,1,0.591289782244556,1,1,-1,1,1,0.808373590982287,1,0,0,-1
"5013",69352,39169,2013-05-24,5,219,-1,-1,219,3,4.5,1,2.4,0.0365,4.82,36,85,0,13539,3,2,2,0,1,0,-1,-1,0,-1,-1,-1,-1,-1,-1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,0,2013-05-24,2013-05-24,-1,-1,1,3,4.5,2.4,0.0365,4.82,85,-1,-1,-1,-1,-1,-1,-1,-1,3,4.5,2.4,0.0365,4.82,85,-1,0,0,"vrijdag",5,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,1,0.0002709241061895,1,1,0.6,1,1,0.402010050251256,1,1,-1,1,1,0.776167471819646,1,0,0,-1
"497",6893,139242,2012-12-22,5,219,-1,-1,219,2,2.5,1,0.69,0.0109,4.46,3,61,1,19982,5,121,2,1,1,0,-1,544.52,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,0,2012-12-22,2012-12-22,-1,-1,1,2,2.5,0.69,0.0109,4.46,61,-1,-1,-1,-1,-1,-1,-1,-1,2,2.5,0.69,0.0109,4.46,61,-1,0,0,"zaterdag",12,0,0,0,0,16.8229260935143,16.5738194859534,0,0,16.6853779990946,16.9987985582699,16.873547958845,17.1273756570966,-1,-1,-1,1,0.000194427887971288,1,1,0.4,1,1,0.115577889447236,1,1,-1,1,1,0.718196457326892,1,0,0,-1
"5913",81963,317963,2013-01-10,5,219,-1,-1,219,4,4.5,1,3.74,0.5127,5.8,26,179,0,5325,1,6,2,0,1,0,-1,190.57,1,-1,-1,-1,0,0,-1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,-1,0,-1,0,2013-01-10,2013-01-10,-1,-1,1,4,4.5,3.74,0.5127,5.8,179,-1,-1,-1,-1,-1,-1,-1,-1,4,4.5,3.74,0.5127,5.8,179,-1,0,0,"donderdag",1,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,1,0.00057053429421083,1,1,0.8,1,1,0.626465661641541,1,1,-1,1,1,0.933977455716586,1,0,0,-1
"8188",114750,125754,2013-04-03,15,55,-1,-1,215,4,4,1,4.25,-1,4.79,24,59,0,1608,7,143,4,1,3,0,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,0,2013-04-03,2013-04-03,-1,-1,1,4,4,4.25,-1,4.79,59,-1,-1,-1,-1,-1,-1,-1,-1,4,4,4.25,-1,4.79,59,-1,0,0,"woensdag",4,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,1,0.052615151380033,1,1,0.8,1,1,0.674603174603175,1,1,0.8,1,1,0.798333333333333,1,0,0,-1
"2549",34618,202989,2013-05-17,19,158,-1,-1,158,4,4.5,1,3.74,0.2165,4.67,19,66.41,1,21079,1,0,1,0,1,1,-1,-1,0,-1,-1,-1,1,0,24,-1,-1,-1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,0,2013-05-17,2013-05-17,-1,-1,1,4,4.5,3.74,0.2165,4.67,66.41,-1,-1,-1,-1,-1,-1,-1,-1,4,4.5,3.74,0.2165,4.67,66.41,-1,0,0,"vrijdag",5,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,1,0.0057944787979314,1,1,0.8,1,1,0.827433628318584,1,1,-1,1,1,0.816433566433566,1,1,0,24
"1197",16513,206754,2013-05-01,5,219,-1,-1,219,2,3,1,3.53,0.0649,4.44,22,59,0,3694,6,3,2,0,1,0,-1,-1,1,-1,-1,-1,-1,0,9,-1,0,9,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,60,0,-1,0,2013-05-01,2013-05-01,-1,-1,1,2,3,3.53,0.0649,4.44,59,-1,-1,-1,-1,-1,-1,-1,-1,2,3,3.53,0.0649,4.44,59,-1,0,0,"woensdag",5,0,0,0,0,16.825641025641,0,0,0,0,17.0088105726872,16.8788582807833,17.129801860089,-1,-1,-1,1,0.000188053203119771,1,1,0.4,1,1,0.591289782244556,1,1,-1,1,1,0.714975845410628,1,-3,0,26
"2358",31852,25521,2013-06-26,5,219,-1,-1,219,3,4,1,2.3,0.0548,0,29,142,0,17707,2,2,2,0,1,1,-1,130.38,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,0,2013-06-26,2013-06-26,-1,-1,1,3,4,2.3,0.0548,0,142,-1,-1,-1,-1,-1,-1,-1,-1,3,4,2.3,0.0548,0,142,-1,0,0,"woensdag",6,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,1,0.000452602624457753,1,1,0.6,1,1,0.385259631490787,1,1,-1,1,-1,0,-1,0,0,-1
"7811",109535,283850,2013-06-05,5,100,-1,-1,100,3,4.5,1,3.78,-1,0,31,183,0,19146,1,8,2,2,1,1,-1,102.3,0,-1,-1,-1,0,0,-1,-1,-1,-1,-1,-1,-1,1,0,8,-1,-1,-1,-1,-1,-1,0,0,-1,0,-1,0,2013-06-05,2013-06-05,-1,-1,1,3,4.5,3.78,-1,2.7,188.28,-1,0,0,0,-1,3.81837661840736,7.46704760932994,-1,3,4.5,3.78,-1,2.7,188.28,-1,0,0,"woensdag",6,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,1,0.34299851929601,0.945443273403596,1,0.6,1,1,0.74703557312253,1,1,0.9,1,-1,0,0,1,0,8
